id,average_intensity
75,15.098281
75,15.211383
75,15.191163
75,15.3028555
75,15.341629
75,15.279903
75,15.185545
75,15.166482
75,15.183633
75,15.044556
75,15.318533
75,15.132824
75,15.201714
75,15.254736
75,15.1893
75,15.095214
76,12.501595
76,12.701123
76,12.735178
76,12.41661
76,12.405651
76,12.399216
76,12.523676
76,12.519237
76,12.349424
76,12.217104
76,12.365892
76,12.157406
76,12.4589405
76,12.2241125
76,12.345768
76,12.281426
76,12.413677
76,12.546513
76,12.488948
76,12.180045
76,12.345256
76,12.369744
76,12.446663
76,12.570013
76,12.589435
76,12.594201
76,12.6710615
76,12.549724
76,12.592548
76,12.5564785
76,12.619266
76,12.720963
76,12.70306
76,12.599912
76,12.481664
76,12.566979
76,12.664475
76,12.7521715
76,12.476992
76,12.668428
76,12.548556
76,12.645423
76,12.519647
76,12.57671
76,12.52702
76,12.529925
76,12.552855
76,12.390428
76,12.328933
76,12.463109
76,12.606613
76,12.629562
77,16.554605
77,16.358944
77,16.554634
77,16.71309
77,16.71415
77,16.721209
77,16.654755
77,16.5521
77,16.581799
77,16.29425
77,16.803469
77,16.752909
77,16.72996
77,16.495134
77,16.59489
77,16.487566
77,16.559916
77,16.46217
77,16.508905
77,16.305395
77,16.503483
77,16.3965
77,16.173042
77,16.024597
77,16.09861
77,16.079815
77,16.338339
77,16.390697
77,16.489824
77,16.305412
77,16.362278
77,16.257574
77,16.665998
77,16.59884
77,16.602165
77,16.652386
77,16.67122
77,16.474857
77,16.61357
77,16.516018
77,16.801939
77,16.72487
77,16.424538
77,16.596634
77,16.879663
77,16.902344
77,16.59469
77,16.826561
77,16.724293
77,16.610378
77,16.666348
77,16.405397
78,16.435678
78,16.447863
78,16.84814
78,16.706007
78,16.32565
78,16.431181
78,16.416634
78,16.731104
78,16.488811
78,16.81305
78,16.642212
78,16.547953
78,16.731754
78,16.463402
78,16.423094
78,16.55429
78,16.533524
78,17.027908
78,16.789299
78,16.710417
78,16.985687
78,16.697634
78,16.805578
78,16.625366
78,16.413319
78,16.219387
78,15.967057
78,16.294462
78,15.81639
78,15.747335
78,15.822098
78,15.713945
78,15.778337
78,15.538242
78,15.506501
78,15.339306
78,15.475515
78,15.620203
78,15.597804
78,15.716809
78,15.586335
78,15.562588
78,15.671189
78,15.962365
78,16.140196
78,16.315842
78,16.592417
78,16.700424
78,16.525328
78,16.806442
78,16.123325
78,16.41125
79,16.268816
79,16.340694
79,16.534145
79,16.856594
79,16.961248
79,16.40397
79,16.509474
79,16.607584
79,17.11275
79,16.807188
79,17.561234
79,16.864172
79,16.722847
79,16.88032
79,16.829226
79,16.405216
79,16.389505
79,16.417627
79,16.555387
79,16.269413
79,16.313204
79,16.330643
79,16.389477
79,16.587366
79,16.485344
79,16.406618
79,16.273098
79,16.230639
79,16.007868
79,15.929141
79,16.078262
79,16.32517
79,16.17162
79,16.678692
79,16.339699
79,16.2311
79,16.23942
79,16.330526
79,16.357456
79,16.483019
79,16.34184
79,16.202267
79,16.282316
79,16.483147
79,16.356186
79,16.296694
79,15.919504
79,16.250866
79,16.482325
79,16.689026
79,16.029493
79,16.652008
80,16.408144
80,16.56006
80,16.417269
80,16.865751
80,16.248951
80,16.083776
80,15.941871
80,16.012228
80,15.975739
80,15.832616
80,15.745078
80,15.702632
80,15.692483
80,15.8605585
80,15.469769
80,15.714286
80,15.958102
80,16.098063
80,16.260252
80,16.553139
80,16.673235
80,16.623577
80,16.83022
80,16.861977
80,16.863525
80,16.90289
80,16.913939
80,17.096119
80,16.767597
80,16.89581
80,16.767008
80,16.894878
80,16.800747
80,17.081207
80,16.775677
80,16.667812
80,16.704914
80,16.7072
80,16.948393
80,17.304493
80,17.356121
80,17.091862
80,17.252941
80,17.14506
80,17.567791
80,17.193392
80,17.609972
80,17.600906
80,17.966963
80,17.649324
80,17.679283
80,17.081823
81,16.038986
81,16.12068
81,15.994128
81,15.950649
81,15.828651
81,15.890717
81,15.876439
81,16.010303
81,15.984488
81,15.980334
81,16.182552
81,16.336134
81,16.451864
81,16.39028
81,16.316946
81,16.422152
81,16.423943
81,16.5032
81,16.386593
81,16.306452
81,16.49274
81,16.288609
81,16.185486
81,16.226213
81,16.20579
81,16.199247
81,16.193275
81,16.144228
81,16.233149
81,16.19723
81,16.121851
81,16.277552
81,16.176275
81,16.083828
81,15.927002
81,16.004698
81,16.046589
81,16.04463
81,16.036518
81,16.017014
81,16.036045
81,16.133862
81,16.05103
81,16.025517
81,15.996451
81,16.117086
81,16.05496
81,16.084986
81,15.887958
81,15.8880005
81,15.950515
81,15.9410305
82,12.259774
82,12.293189
82,12.32334
82,12.310018
82,12.4176445
82,12.248947
82,12.181199
82,12.157311
82,12.237867
82,12.178851
82,12.211105
82,11.99815
82,12.109687
82,12.12863
82,12.149179
82,12.203488
82,12.277744
82,12.146132
82,12.145567
82,12.311445
82,12.299768
82,12.365915
82,12.335988
82,12.242586
82,12.146205
82,11.949343
82,12.186511
82,12.010394
82,12.23589
82,12.17428
82,12.145696
82,12.127665
82,12.287753
82,12.286856
82,12.4995775
82,12.461061
82,12.467331
82,12.340011
82,12.70721
82,12.49641
82,12.296613
82,12.313987
82,12.443558
82,12.501675
82,12.551408
82,12.435886
82,12.514491
82,12.467821
82,12.541968
82,12.413764
82,12.4169445
82,12.522313
83,15.5238495
83,15.646329
83,15.390718
83,15.051419
83,15.065214
83,15.077418
83,14.834822
83,14.891463
83,14.907544
83,14.982374
83,15.018503
83,15.038944
83,15.075007
83,15.244843
83,14.972424
83,15.019636
83,15.269279
83,15.194251
83,15.327071
83,15.579444
83,15.739479
83,15.58553
83,15.476588
83,15.404761
83,15.643399
83,15.818687
83,15.631841
83,15.640887
83,15.677203
83,15.324046
83,15.843407
83,15.905997
83,15.660134
83,15.9205475
83,15.572503
83,15.663146
83,15.651727
83,15.518203
83,15.592918
83,15.412643
83,15.331504
83,15.279783
83,15.1249
83,14.975346
83,14.9616995
83,15.151532
83,15.354156
83,15.444765
83,15.505174
83,15.475487
83,15.573726
83,15.417164
84,12.112152
84,12.224281
84,12.229739
84,12.038418
84,12.216699
84,12.143462
84,12.359435
84,12.085807
84,12.33714
84,12.307257
84,12.488209
84,12.499762
84,12.480057
84,12.4097805
84,12.324247
84,12.409577
84,12.400159
84,12.369318
84,12.500136
84,12.598465
84,12.720139
84,12.827156
84,12.674279
84,12.51853
84,12.721801
84,12.736639
84,12.949803
84,12.775847
84,12.801348
84,12.508628
84,12.517392
84,12.501596
84,12.34559
84,12.080693
84,12.055148
84,12.115058
84,12.437767
84,12.341439
84,12.467036
84,12.206403
84,12.554521
84,12.553639
84,12.592456
84,12.493482
84,12.667827
84,12.660683
84,12.789391
84,12.716871
84,12.487592
84,12.470517
84,12.488741
84,12.459743
85,12.777698
85,12.5707
85,12.7447605
85,12.679462
85,12.532371
85,12.621912
85,12.542781
85,12.562883
85,12.683889
85,12.540525
85,12.604036
85,12.585455
85,12.69274
85,12.45349
85,12.522268
85,12.58046
85,12.334861
85,12.462216
85,12.636206
85,12.703123
85,12.797409
85,12.634542
85,12.756592
85,12.68793
85,13.027571
85,12.903564
85,12.881394
85,13.023035
85,13.036236
85,13.00941
85,12.8817215
85,12.934773
85,12.86427
85,12.730218
85,12.88423
85,12.79375
85,12.729685
85,12.582277
85,12.46005
85,12.449836
85,12.32663
85,12.217848
85,12.189608
85,12.340324
85,12.479968
85,12.421656
85,12.283769
85,12.432996
85,12.333215
85,12.542581
85,12.723818
85,12.690441
86,12.021677
86,11.976788
86,11.873094
86,11.955109
86,11.958143
86,12.001498
86,11.946798
86,12.06014
86,11.845729
86,11.826846
86,11.737085
86,12.05903
86,12.002817
86,12.305839
86,12.500641
86,12.395779
86,12.43247
86,12.274126
86,12.304292
86,12.097112
86,12.205284
86,12.12929
86,12.022526
86,12.368081
86,12.397786
86,12.534662
86,12.325262
86,12.425566
86,12.399331
86,12.638827
86,12.488261
86,12.392611
86,12.467502
86,12.421362
86,12.540661
86,12.508166
86,12.309157
86,12.463944
86,12.269841
86,12.347225
86,12.464174
86,12.26371
86,12.105644
86,12.1889925
86,12.195032
86,12.389222
86,12.541864
86,12.551896
86,12.678938
86,12.632413
86,12.402097
86,12.730398
87,13.447056
87,14.277517
87,13.666055
87,13.805244
87,13.162189
87,13.586042
87,13.3586235
87,13.459919
87,13.762552
87,13.92221
87,13.73329
87,13.969247
87,13.556925
87,13.627271
87,12.952399
87,13.000589
87,12.94009
87,13.565804
87,13.732582
87,13.826385
87,14.197316
87,14.042792
87,13.980692
87,13.714935
87,13.924151
87,13.368233
87,13.3964615
87,13.101693
87,13.099503
87,13.211212
87,13.376435
87,13.4286995
87,13.173202
87,13.292994
87,13.55502
87,13.664048
87,14.169037
87,14.038387
87,13.83846
87,13.884365
87,15.054313
87,14.651199
87,14.976837
87,15.061778
87,15.164159
87,14.756667
87,14.789496
87,14.25638
87,13.998407
87,13.789835
87,14.027883
87,14.306641
88,16.638178
88,16.757095
88,16.62706
88,16.752745
88,16.80226
88,16.96666
88,16.831282
88,17.01822
88,17.05565
88,16.599628
88,16.818424
88,16.739662
88,16.61171
88,16.630886
88,16.408775
88,16.220402
88,16.309307
88,16.422049
88,16.19881
88,16.104935
88,16.3797
88,16.736307
88,16.370504
88,16.316816
88,16.56249
88,16.476337
88,16.935045
88,16.804573
88,16.539005
88,16.638378
88,16.50992
88,16.957642
88,18.327843
88,18.215584
88,18.376696
88,17.532946
88,17.231808
88,17.768847
88,17.16396
88,16.840008
88,16.861458
88,16.479622
88,16.551777
88,16.805042
88,16.948088
88,16.407574
88,16.42758
88,16.364397
88,16.040009
88,16.394827
88,16.56913
88,16.880907
89,12.376536
89,12.561448
89,12.514382
89,12.40957
89,12.350343
89,12.397375
89,12.559513
89,12.815287
89,12.742425
89,12.717318
89,12.855158
89,12.932585
89,12.805403
89,12.612456
89,12.420189
89,12.545276
89,12.400083
89,12.407828
89,12.544099
89,12.644947
89,12.762555
89,12.732997
89,12.724926
89,12.519708
89,12.540094
89,12.554519
89,12.838238
89,12.835589
89,12.843219
89,12.917454
89,13.301121
89,13.169875
89,13.2716675
89,13.02264
89,12.873684
89,12.858514
89,12.9969635
89,13.046853
89,12.64127
89,12.396125
89,12.477522
89,12.515869
89,12.711418
89,12.516147
89,12.418921
89,12.479696
89,12.6681795
89,12.619076
89,12.63257
89,12.745165
89,12.732729
89,12.545084
90,14.926502
90,14.759717
90,14.902222
90,15.0673895
90,14.898386
90,15.138457
90,14.841918
90,14.818667
90,14.7563505
90,14.801081
90,14.740361
90,14.717611
90,14.7378
90,14.9638815
90,14.844204
90,14.948822
90,14.793999
90,14.8671055
90,14.879234
90,14.879766
90,14.798496
90,14.768654
90,14.783668
90,14.708745
90,14.717411
90,14.556904
90,14.826
90,14.892257
90,14.872078
90,14.922198
90,14.810235
90,14.768411
90,14.811143
90,14.843199
90,14.797199
90,14.804706
90,14.682798
90,14.762162
90,14.904685
90,14.857394
90,14.815173
90,14.723554
90,14.796069
90,14.927722
90,14.672832
90,14.643527
90,14.670393
90,14.722952
90,14.806909
90,14.677404
90,14.679931
90,14.6521015
91,16.680838
91,16.63722
91,16.608543
91,16.5884
91,16.92795
91,17.00148
91,16.974386
91,16.883856
91,17.0006
91,16.87287
91,17.019552
91,16.877842
91,17.220984
91,17.173042
91,17.193356
91,17.208979
91,16.951548
91,17.250177
91,17.003529
91,17.437956
91,17.03325
91,17.00426
91,16.867754
91,17.035717
91,17.197077
91,17.457514
91,17.521687
91,17.425493
91,17.730806
91,17.36951
91,17.344715
91,17.615658
91,17.6292
91,18.10662
91,17.778757
91,17.818323
91,17.611425
91,17.52911
91,17.541578
91,17.338697
91,17.433117
91,17.214592
91,17.294159
91,17.904629
91,18.14374
91,17.937603
91,17.622639
91,17.473202
91,17.294092
91,17.456581
91,17.209671
91,17.183208
92,14.611057
92,14.649657
92,14.678483
92,14.718615
92,14.671472
92,15.093624
92,15.127945
92,14.876638
92,14.965215
92,15.088257
92,15.209634
92,14.9754925
92,15.049921
92,14.75215
92,14.751096
92,14.626746
92,14.87175
92,15.0114565
92,14.9904585
92,15.202788
92,15.123315
92,15.758181
92,16.02696
92,16.079687
92,15.6785755
92,15.997447
92,15.150137
92,14.727198
92,14.628405
92,14.496717
92,14.652422
92,14.80743
92,14.639985
92,14.591594
92,14.687784
92,14.755822
92,14.945687
92,14.872618
92,14.763019
92,14.835675
92,15.216436
92,15.107544
92,14.999534
92,15.058437
92,15.330923
92,15.565921
92,15.51209
92,15.546034
92,15.572798
92,15.741186
92,16.024391
92,16.001898
93,15.006252
93,14.61898
93,14.601286
93,14.746034
93,14.738673
93,14.816948
93,14.599447
93,14.753644
93,15.052163
93,14.995746
93,15.021869
93,14.729655
93,14.753292
93,14.7578745
93,14.741189
93,14.736089
93,14.705243
93,14.652739
93,14.657746
93,14.916399
93,14.886269
93,14.58879
93,14.768965
93,14.686207
93,14.879646
93,14.834663
93,14.973428
93,15.173429
93,15.195555
93,14.965279
93,14.7613945
93,14.778212
93,14.857083
93,14.777855
93,14.875234
93,14.805221
93,15.005359
93,14.995189
93,14.945619
93,15.0352745
93,15.004412
93,15.293532
93,15.250618
93,15.141887
93,15.07732
93,15.078898
93,15.022753
93,14.675192
93,14.798034
93,14.746558
93,14.839807
93,14.861632
94,12.8822155
94,12.547006
94,12.888706
94,13.00295
94,13.244914
94,13.048854
94,12.692658
94,12.664592
94,12.756731
94,12.684555
94,12.532687
94,12.455269
94,12.5340805
94,12.73128
94,12.574411
94,12.730931
94,12.47887
94,12.422766
94,12.759447
94,12.889564
94,12.685824
94,12.640484
94,12.507548
94,12.741274
94,12.863058
94,12.9515085
94,12.921216
94,13.077167
94,13.404575
94,13.16356
94,13.130583
94,12.849849
94,12.71036
94,12.867761
94,12.713252
94,12.696112
94,12.652139
94,12.587725
94,12.779872
94,12.908491
94,13.063401
94,13.068726
94,13.092522
94,13.27616
94,12.997261
94,12.900867
94,12.864405
94,12.802727
94,12.894619
94,12.986323
94,12.8769455
94,12.98436
95,13.015369
95,12.902654
95,12.756741
95,12.716443
95,12.613117
95,13.047082
95,12.808056
95,12.985004
95,13.1197605
95,13.02214
95,12.785834
95,12.961332
95,12.729295
95,12.816823
95,12.824654
95,12.725292
95,13.073692
95,13.29482
95,13.195429
95,13.179437
95,13.369228
95,13.319039
95,13.141673
95,13.691862
95,13.744942
95,13.365661
95,13.036567
95,13.276726
95,13.21281
95,12.804955
95,13.007991
95,12.468105
95,12.8589735
95,12.514127
95,12.649334
95,12.617857
95,12.587733
95,12.687159
95,13.00558
95,12.805519
95,12.946309
95,12.568533
95,12.529514
95,12.702214
95,12.888745
95,12.781563
95,12.863868
95,12.531838
95,12.558503
95,12.546249
95,12.820201
95,12.534969
96,16.17929
96,16.110394
96,16.227608
96,16.1806
96,16.304525
96,16.429197
96,16.709797
96,16.327236
96,16.33816
96,16.138773
96,16.464333
96,16.285252
96,16.4015
96,16.381311
96,16.300655
96,16.428555
96,16.450438
96,16.391298
96,16.351265
96,16.229818
96,16.306675
96,16.334074
96,16.549042
96,16.294857
96,16.443884
96,16.640232
96,16.702463
96,16.595758
96,16.66493
96,16.28152
96,16.403534
96,16.455448
96,16.251844
96,16.318764
96,16.249952
96,16.217863
96,16.344358
96,16.584127
96,16.613018
96,16.333044
96,16.428816
96,16.284494
96,16.383152
96,16.10999
96,16.089212
96,15.95456
96,16.189287
96,15.996722
96,16.008934
96,15.880239
96,15.915251
96,15.8840065
97,15.897184
97,16.086576
97,16.144497
97,16.141872
97,16.03285
97,16.291185
97,16.41297
97,16.285934
97,16.139343
97,16.312862
97,16.29192
97,16.358763
97,16.392591
97,16.288857
97,16.049501
97,16.092869
97,15.998935
97,16.028532
97,15.782598
97,15.723588
97,15.898041
97,15.919708
97,15.74052
97,15.866068
97,15.91818
97,15.957999
97,15.973017
97,16.14534
97,16.29199
97,16.628195
97,16.676588
97,16.551304
97,16.901098
97,16.703415
97,16.68945
97,16.841373
97,16.686647
97,16.922916
97,16.850529
97,16.788738
97,16.71312
97,16.630629
97,16.659893
97,16.620598
97,16.508701
97,16.682076
97,16.477898
97,16.606503
97,16.359428
97,16.605864
97,16.422325
97,16.449854
98,15.730601
98,15.62996
98,15.772435
98,15.741686
98,15.838403
98,15.813698
98,15.77493
98,15.827572
98,15.939565
98,16.062368
98,16.142952
98,15.878636
98,16.082119
98,15.851809
98,15.992554
98,15.664014
98,15.719598
98,15.664257
98,15.7720375
98,15.837951
98,15.724941
98,15.658187
98,15.354685
98,15.475296
98,15.891648
98,15.73255
98,15.884425
98,15.663441
98,15.51627
98,15.913485
98,15.722021
98,15.76902
98,15.771885
98,15.764086
98,15.836862
98,15.758933
98,15.85655
98,15.931756
98,15.996745
98,15.876277
98,15.611633
98,15.705056
98,15.720863
98,15.69167
98,15.992989
98,15.909036
98,15.7086315
98,15.558827
98,15.528521
98,15.697308
98,15.52157
98,15.757175
99,16.950563
99,16.785522
99,17.514889
99,16.816896
99,17.23351
99,17.050348
99,17.276112
99,17.19979
99,16.96863
99,16.962437
99,16.697071
99,16.921442
99,16.907627
99,16.803652
99,17.206736
99,17.096132
99,16.960413
99,16.64111
99,16.770117
99,17.110289
99,17.145424
99,17.176167
99,17.240515
99,17.035877
99,17.102709
99,17.069813
99,16.930243
99,17.17441
99,17.019823
99,17.608173
99,16.929743
99,16.846972
99,17.061296
99,16.896355
99,17.253471
99,17.177105
99,17.189144
99,16.86887
99,16.74646
99,17.162302
99,16.839535
99,16.907566
99,17.102255
99,17.153858
99,17.481197
99,17.148455
99,17.075459
99,16.766048
99,17.121641
99,17.256502
99,17.021452
99,17.020206
100,11.775642
100,11.675747
100,11.587979
100,11.618593
100,11.815495
100,11.857434
100,11.930688
100,11.850671
100,11.9129305
100,11.901294
100,11.85986
100,11.661115
100,11.748357
100,11.767844
100,11.725113
100,11.917496
100,11.734231
100,11.620564
100,11.629499
100,11.680112
100,11.594401
100,11.447904
100,11.574911
100,11.618408
100,11.755527
100,11.583107
100,11.598394
100,11.618163
100,11.85014
100,12.013531
100,11.951741
100,11.748389
100,11.676941
100,11.799587
100,11.638766
100,11.872117
100,11.7575445
100,11.639726
100,11.8127365
100,11.795319
100,11.969201
100,11.88913
100,11.99684
100,11.960603
100,12.018648
100,11.867755
100,11.841693
100,11.832995
100,11.922059
100,11.815842
100,11.8635025
100,11.917331
101,15.39556
101,15.044717
101,15.105617
101,15.066247
101,14.930891
101,14.775768
101,14.8151455
101,14.953736
101,14.690299
101,14.653431
101,14.553367
101,14.512609
101,14.402403
101,14.432702
101,14.421056
101,14.571667
101,14.407262
101,14.734424
101,14.516126
101,14.868606
101,14.757421
101,14.624915
101,14.669806
101,14.8218155
101,14.748607
101,14.571466
101,14.74323
101,14.544037
101,14.738821
101,14.698538
101,14.599809
101,14.433624
101,14.361789
101,14.244856
101,14.299557
101,14.130973
101,14.101458
101,14.214864
101,14.28472
101,14.518111
101,14.551859
101,14.404681
101,14.542834
101,14.660352
101,14.543821
101,14.384285
101,14.237167
101,14.211851
101,14.498567
101,14.4105625
101,14.327625
101,14.313635
102,15.939907
102,15.926202
102,15.66488
102,15.8232975
102,15.821488
102,15.860316
102,15.868481
102,15.881542
102,15.666482
102,15.780794
102,15.848268
102,15.760853
102,15.794583
102,15.896817
102,15.918862
102,15.799643
102,15.865768
102,15.9697485
102,15.956865
102,16.794235
102,15.896928
102,15.805296
102,16.086418
102,15.925731
102,15.906299
102,15.927736
102,15.852752
102,15.847193
102,15.737824
102,15.877521
102,15.886648
102,15.744625
102,15.854667
102,15.710983
102,15.920122
102,15.816482
102,15.80921
102,15.758022
102,15.909117
102,15.82376
102,15.923834
102,15.772485
102,15.77241
102,15.659647
102,15.588715
102,15.599113
102,15.565182
102,15.677837
102,15.5571375
102,15.72768
102,15.756558
102,15.654787
103,13.038493
103,12.947968
103,12.878581
103,12.555358
103,12.599734
103,12.589233
103,12.724815
103,12.718469
103,12.651896
103,12.5973425
103,12.569503
103,12.875974
103,12.746144
103,12.666467
103,12.595092
103,12.459534
103,12.630556
103,13.027007
103,12.682238
103,12.656314
103,12.797393
103,12.660857
103,12.625616
103,12.614242
103,12.588325
103,12.5805645
103,12.826723
103,12.7758665
103,12.750997
103,12.839485
103,12.685893
103,12.934146
103,12.772025
103,12.855163
103,12.980879
103,12.937074
103,13.062073
103,12.900901
103,12.781816
103,12.686477
103,12.821097
103,12.5618105
103,12.763796
103,12.572309
103,12.70368
103,12.862959
103,12.919304
103,12.828944
103,12.649248
103,12.667362
103,12.629107
103,12.762959
104,14.779778
104,14.602439
104,14.845184
104,14.735595
104,14.698348
104,14.769067
104,14.788258
104,14.670634
104,14.523962
104,14.409692
104,14.572292
104,14.519076
104,14.813939
104,14.743599
104,14.8831005
104,14.935076
104,15.009432
104,15.046563
104,14.989693
104,14.709787
104,14.583485
104,14.631897
104,14.632103
104,14.531613
104,14.473069
104,14.552197
104,14.668481
104,14.558519
104,14.813269
104,14.679588
104,14.585779
104,14.720789
104,14.764809
104,14.6955
104,14.904736
104,15.130996
104,15.108121
104,15.002882
104,15.188938
104,15.2928505
104,15.513919
104,15.515239
104,15.566323
104,15.3153105
104,15.57457
104,15.66269
104,15.612278
104,15.402983
104,15.51664
104,15.247132
104,15.237824
104,14.955039
105,11.399515
105,11.290788
105,11.332229
105,11.35775
105,11.577071
105,11.39237
105,11.373603
105,11.28949
105,11.304069
105,11.4282875
105,11.35181
105,11.330674
105,11.289821
105,11.294471
105,11.381069
105,11.178898
105,11.270751
105,11.338692
105,11.4049015
105,11.553125
105,11.481499
105,11.422101
105,11.360018
105,11.458172
105,11.503652
105,11.354041
105,11.240169
105,11.28219
105,11.314934
105,11.409973
105,11.261122
105,11.286024
105,11.188507
105,11.273069
105,11.433102
105,11.211074
105,11.190254
105,10.985295
105,11.047459
105,11.290981
105,11.27779
105,11.230618
105,11.101994
105,11.175809
105,11.142216
105,11.191451
105,11.24942
105,11.0368185
105,11.452528
105,11.590676
105,11.603314
105,11.67835
106,11.712933
106,11.693579
106,11.713348
106,11.774032
106,11.50377
106,11.579684
106,11.386522
106,11.538079
106,11.513886
106,11.387228
106,11.267677
106,11.345152
106,11.412924
106,11.377825
106,11.505035
106,11.554153
106,11.464299
106,11.452383
106,11.314474
106,11.461258
106,11.53151
106,11.542791
106,11.523506
106,11.567552
106,11.493245
106,11.45725
106,11.439409
106,11.470068
106,11.419884
106,11.641221
106,11.7491665
106,11.778495
106,11.981212
106,12.113656
106,12.163804
106,12.308436
106,11.84281
106,11.975911
106,11.908106
106,11.773152
106,11.827467
106,11.992382
106,12.0739565
106,12.044217
106,12.076297
106,12.031571
106,11.935547
106,12.186377
106,12.043564
106,12.065034
106,12.117809
106,11.978963
107,12.834026
107,12.685608
107,12.625852
107,12.470627
107,12.662481
107,12.62325
107,12.585302
107,12.672112
107,12.7137985
107,12.832897
107,12.927318
107,12.78934
107,12.823125
107,12.736032
107,12.934801
107,12.903523
107,12.713829
107,12.591038
107,12.667535
107,12.543448
107,12.526574
107,12.1914
107,12.238851
107,12.168778
107,12.174377
107,12.5804825
107,12.22101
107,12.366448
107,12.390114
107,12.63787
107,12.55233
107,12.3520355
107,12.382266
107,12.569113
107,12.786615
107,12.778009
107,12.744952
107,12.630304
107,12.783478
107,12.612622
107,12.716236
107,12.491428
107,12.458626
107,12.284234
107,12.449068
107,12.427849
107,12.635865
107,12.560743
107,12.577801
107,12.823832
107,12.706287
107,12.595439
108,11.613893
108,12.003653
108,11.606682
108,11.931494
108,11.867642
108,11.954619
108,12.066563
108,11.979631
108,11.834549
108,11.991488
108,11.820095
108,12.060102
108,12.00154
108,12.13102
108,11.960248
108,12.016819
108,11.911151
108,12.057238
108,11.974212
108,11.903664
108,11.783451
108,12.258628
108,12.046966
108,12.203904
108,12.025492
108,12.154734
108,12.167836
108,12.146253
108,12.089158
108,12.344245
108,12.273961
108,12.237838
108,12.369046
108,12.184883
108,12.120557
108,12.172916
108,12.4602995
108,12.173793
108,12.1400795
108,12.086765
108,12.221547
108,12.229891
108,12.172475
108,12.032482
108,11.95875
108,11.797817
108,12.109732
108,11.961357
108,11.916319
108,11.866207
108,11.93873
108,11.958424
109,11.857132
109,11.726122
109,11.7584305
109,11.890718
109,11.937027
109,11.692984
109,11.800311
109,11.891111
109,11.811426
109,11.772518
109,12.000747
109,12.097505
109,12.031622
109,11.645301
109,11.682726
109,11.87735
109,11.982507
109,11.911629
109,12.206451
109,12.187005
109,12.248164
109,12.203495
109,12.218505
109,12.273074
109,12.278651
109,12.348184
109,12.204575
109,12.109924
109,12.289811
109,12.249821
109,12.103989
109,12.158654
109,12.117218
109,12.109594
109,12.130213
109,12.357091
109,12.506617
109,12.591278
109,12.524846
109,12.44952
109,12.261558
109,12.118404
109,12.125415
109,12.211313
109,12.199322
109,12.048777
109,12.169117
109,12.111858
109,11.986391
109,11.941412
109,11.792743
109,11.986077
110,12.429345
110,12.738153
110,12.639413
110,12.442888
110,12.187318
110,12.238878
110,12.25656
110,12.270463
110,12.2817955
110,12.334595
110,12.259999
110,12.377698
110,12.38232
110,12.420335
110,12.141365
110,11.8852825
110,11.764756
110,11.850372
110,11.816668
110,11.7392645
110,11.752241
110,11.971571
110,12.298755
110,12.248678
110,12.249976
110,12.354541
110,12.36147
110,12.427828
110,12.361947
110,12.274286
110,12.06683
110,12.071121
110,12.245571
110,12.4689865
110,12.501128
110,12.430008
110,12.472513
110,12.432054
110,12.514055
110,12.47658
110,12.460582
110,12.589478
110,12.610507
110,12.65227
110,12.638746
110,12.447361
110,12.431076
110,12.354506
110,12.46834
110,12.437352
110,12.527654
110,12.392749
111,15.656143
111,15.420255
111,15.406883
111,15.726204
111,15.910209
111,16.024841
111,15.894199
111,15.687891
111,15.34472
111,15.644404
111,15.448323
111,15.395254
111,14.872384
111,15.3530245
111,15.1117115
111,15.287127
111,15.402267
111,15.413787
111,15.5248165
111,15.648463
111,15.481311
111,15.460742
111,15.416311
111,15.365276
111,15.399147
111,15.828616
111,15.920855
111,16.279942
111,16.157171
111,16.394135
111,16.84457
111,16.539156
111,16.307247
111,16.63021
111,16.55827
111,16.284956
111,16.331224
111,16.293018
111,16.301714
111,16.577559
111,16.1131
111,16.39638
111,16.227316
111,16.172342
111,16.18206
111,16.018072
111,15.9196825
111,16.052645
111,15.878306
111,15.904462
111,16.00466
111,15.953349
112,12.201233
112,12.1803465
112,12.182134
112,12.10948
112,12.198197
112,12.131535
112,12.241957
112,12.153273
112,12.268637
112,12.236975
112,12.182706
112,12.236126
112,12.4806
112,12.533285
112,12.534403
112,12.65308
112,12.881721
112,12.676562
112,12.8575735
112,12.666931
112,12.472864
112,12.6410055
112,12.378043
112,12.344306
112,12.198062
112,12.232089
112,12.27899
112,12.269719
112,12.295604
112,12.168992
112,12.364256
112,12.377655
112,12.333798
112,12.155853
112,12.241104
112,12.00498
112,12.150258
112,12.1637
112,12.048494
112,11.899522
112,12.105196
112,12.188237
112,12.583502
112,12.479511
112,12.386292
112,12.378476
112,12.232501
112,11.952953
112,11.898123
112,11.871292
112,11.929204
112,11.896386
113,15.2574
113,15.271963
113,15.394723
113,15.60958
113,15.584694
113,15.525787
113,15.6243305
113,15.41003
113,15.413046
113,15.447882
113,15.466265
113,15.522081
113,15.425703
113,15.5375805
113,15.60997
113,15.499516
113,15.305132
113,15.269867
113,15.457827
113,15.410008
113,15.499334
113,15.518794
113,15.50774
113,15.597704
113,15.484959
113,15.524836
113,15.51274
113,15.321829
113,15.446069
113,15.582419
113,15.661655
113,15.4801655
113,15.456859
113,15.62019
113,15.548154
113,15.689687
113,15.7314825
113,15.418422
113,15.226096
113,15.157892
113,15.25259
113,15.250501
113,15.25877
113,15.39289
113,15.412061
113,15.324281
